id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Main.740.S__Node.Main.0.S__0.32;265.00;Edge.Main.WB.740-620_1;5.10;16.02;0.91;314.00;Edge.Main.WB.120-0_1;112.00;15.92;49.00;735.89;0.00;0;0.00;2.38;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.32 routing_vf_Node.Main.740.S__Node.Main.0.S__0.32 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.32;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.0.N__Node.Main.740.N__0.33;254.00;Edge.Main.EB.0-120_1;5.10;12.58;1.31;315.00;Edge.Main.EB.620-740_3;112.00;14.74;61.00;735.89;0.00;0;0.00;11.16;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.33 routing_vf_Node.Main.0.N__Node.Main.740.N__0.33 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.33;DEFAULT_VEHTYPE;0.89;
vf_Node.Main.0.N__Node.Main.740.N__0.35;266.00;Edge.Main.EB.0-120_3;5.10;17.41;0.91;316.00;Edge.Main.EB.620-740_2;112.00;16.54;50.00;735.89;0.00;0;0.00;7.31;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.35 routing_vf_Node.Main.0.N__Node.Main.740.N__0.35 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.35;DEFAULT_VEHTYPE;1.04;
vf_Node.Main.0.N__Node.Minor.540.N_end__0.1;203.00;Edge.Main.EB.0-120_1;5.10;17.49;0.18;317.00;Edge.Minor.N_arm.NB.540_1;177.70;16.41;114.00;713.93;52.00;2;0.00;71.45;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__0.1 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__0.1 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__0.1;DEFAULT_VEHTYPE;1.05;
vf_Node.Main.0.N__Node.Main.740.N__0.34;262.00;Edge.Main.EB.0-120_2;5.10;15.45;0.59;317.00;Edge.Main.EB.620-740_3;112.00;15.03;55.00;735.89;0.00;0;0.00;6.84;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.34 routing_vf_Node.Main.0.N__Node.Main.740.N__0.34 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.34;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.280.N_end__Node.Main.0.S__0.0;198.00;Edge.Minor.N_arm.SB.280_1;5.10;17.96;0.18;318.00;Edge.Main.WB.120-0_2;112.00;17.69;120.00;954.72;35.00;3;0.00;64.04;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.0.S__0.0 routing_vf_Node.Minor.280.N_end__Node.Main.0.S__0.0 fcd_vf_Node.Minor.280.N_end__Node.Main.0.S__0.0;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.740.S__Node.Minor.280.S_end__0.3;272.00;Edge.Main.WB.740-620_1;5.10;18.83;0.13;318.00;Edge.Minor.S_arm.SB.280_1;177.70;18.57;46.00;640.03;0.00;0;0.00;10.26;1;tripinfo_vf_Node.Main.740.S__Node.Minor.280.S_end__0.3 routing_vf_Node.Main.740.S__Node.Minor.280.S_end__0.3 fcd_vf_Node.Main.740.S__Node.Minor.280.S_end__0.3;DEFAULT_VEHTYPE;1.13;
vf_Node.Main.0.N__Node.Minor.540.N_end__0.3;242.00;Edge.Main.EB.0-120_1;5.10;16.55;0.69;320.00;Edge.Minor.N_arm.NB.540_1;177.70;15.76;78.00;713.93;16.00;2;0.00;33.71;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__0.3 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__0.3 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__0.3;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.0.N__Node.Minor.460.N_end__0.1;253.00;Edge.Main.EB.0-120_1;5.10;15.12;0.84;320.00;Edge.Minor.N_arm.NB.460_1;177.70;14.00;67.00;640.03;2.00;2;0.00;23.27;1;tripinfo_vf_Node.Main.0.N__Node.Minor.460.N_end__0.1 routing_vf_Node.Main.0.N__Node.Minor.460.N_end__0.1 fcd_vf_Node.Main.0.N__Node.Minor.460.N_end__0.1;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.0.N__Node.Minor.540.N_end__0.2;229.00;Edge.Main.EB.0-120_1;5.10;17.77;0.93;323.00;Edge.Minor.N_arm.NB.540_1;177.70;17.25;94.00;713.93;27.00;2;0.00;52.61;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__0.2 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__0.2 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__0.2;DEFAULT_VEHTYPE;1.07;
vf_Node.Main.740.S__Node.Main.0.S__0.34;279.00;Edge.Main.WB.740-620_2;5.10;17.14;0.53;324.00;Edge.Main.WB.120-0_2;112.00;16.20;45.00;735.89;0.00;0;0.00;1.53;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.34 routing_vf_Node.Main.740.S__Node.Main.0.S__0.34 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.34;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.460.S_end__Node.Minor.200.N_end__0.0;211.00;Edge.Minor.S_arm.NB.460_1;5.10;16.93;0.90;325.00;Edge.Minor.N_arm.NB.200_2;177.70;16.28;114.00;636.58;60.00;2;0.00;74.00;1;tripinfo_vf_Node.Minor.460.S_end__Node.Minor.200.N_end__0.0 routing_vf_Node.Minor.460.S_end__Node.Minor.200.N_end__0.0 fcd_vf_Node.Minor.460.S_end__Node.Minor.200.N_end__0.0;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.740.S__Node.Minor.540.N_end__0.9;265.00;Edge.Main.WB.740-620_3;5.10;12.74;0.16;325.00;Edge.Minor.N_arm.NB.540_2;177.70;12.50;60.00;391.41;21.00;1;0.00;28.02;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__0.9 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__0.9 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__0.9;DEFAULT_VEHTYPE;0.76;
vf_Node.Main.0.N__Node.Minor.540.S_end__0.5;172.00;Edge.Main.EB.0-120_3;5.10;13.27;0.27;326.00;Edge.Minor.S_arm.SB.540_2;177.70;17.99;154.00;731.90;95.00;2;0.00;112.23;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__0.5 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__0.5 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__0.5;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.740.S__Node.Minor.200.S_end__0.2;273.00;Edge.Main.WB.740-620_1;5.10;16.14;1.13;326.00;Edge.Minor.S_arm.SB.200_1;177.70;19.65;53.00;713.93;0.00;0;0.00;17.37;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__0.2 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__0.2 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__0.2;DEFAULT_VEHTYPE;1.25;
vf_Node.Main.740.S__Node.Main.0.S__0.33;279.00;Edge.Main.WB.740-620_1;5.10;17.10;0.63;326.00;Edge.Main.WB.120-0_2;112.00;16.24;47.00;735.89;0.00;0;0.00;3.07;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.33 routing_vf_Node.Main.740.S__Node.Main.0.S__0.33 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.33;DEFAULT_VEHTYPE;1.03;
vf_Node.Main.740.S__Node.Minor.540.N_end__0.10;282.00;Edge.Main.WB.740-620_3;5.10;17.86;0.42;327.00;Edge.Minor.N_arm.NB.540_2;177.70;16.97;45.00;391.41;8.00;1;0.00;21.80;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__0.10 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__0.10 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__0.10;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.540.N_end__Node.Minor.200.N_end__0.0;143.00;Edge.Minor.N_arm.SB.540_3;5.10;14.93;0.32;328.00;Edge.Minor.N_arm.NB.200_2;177.70;14.89;185.00;727.61;114.00;3;0.00;133.67;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.200.N_end__0.0 routing_vf_Node.Minor.540.N_end__Node.Minor.200.N_end__0.0 fcd_vf_Node.Minor.540.N_end__Node.Minor.200.N_end__0.0;DEFAULT_VEHTYPE;0.90;
vf_Node.Main.0.N__Node.Minor.540.N_end__0.4;264.00;Edge.Main.EB.0-120_1;5.10;17.06;0.82;328.00;Edge.Minor.N_arm.NB.540_1;177.70;16.16;64.00;713.93;0.00;0;0.00;21.07;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__0.4 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__0.4 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__0.4;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.0.N__Node.Minor.400.N_end__0.4;284.00;Edge.Main.EB.0-120_1;5.10;15.18;0.28;328.00;Edge.Minor.N_arm.NB.400_1;180.90;14.06;44.00;580.58;0.00;0;0.00;4.73;1;tripinfo_vf_Node.Main.0.N__Node.Minor.400.N_end__0.4 routing_vf_Node.Main.0.N__Node.Minor.400.N_end__0.4 fcd_vf_Node.Main.0.N__Node.Minor.400.N_end__0.4;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.740.S__Node.Minor.540.N_end__0.11;288.00;Edge.Main.WB.740-620_3;5.10;15.62;0.17;329.00;Edge.Minor.N_arm.NB.540_2;177.70;14.68;41.00;391.41;3.00;1;0.00;14.38;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__0.11 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__0.11 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__0.11;DEFAULT_VEHTYPE;0.94;
vf_Node.Main.0.N__Node.Minor.200.S_end__0.6;232.00;Edge.Main.EB.0-120_3;5.10;15.49;0.47;330.00;Edge.Minor.S_arm.SB.200_2;177.70;17.09;98.00;391.41;64.00;2;0.00;75.26;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.S_end__0.6 routing_vf_Node.Main.0.N__Node.Minor.200.S_end__0.6 fcd_vf_Node.Main.0.N__Node.Minor.200.S_end__0.6;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Minor.200.S_end__0.7;243.00;Edge.Main.EB.0-120_3;5.10;17.97;0.69;332.00;Edge.Minor.S_arm.SB.200_2;177.70;16.84;89.00;391.41;52.00;2;0.00;66.33;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.S_end__0.7 routing_vf_Node.Main.0.N__Node.Minor.200.S_end__0.7 fcd_vf_Node.Main.0.N__Node.Minor.200.S_end__0.7;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.740.S__Node.Minor.540.S_end__0.7;305.00;Edge.Main.WB.740-620_1;5.10;16.39;0.41;333.00;Edge.Minor.S_arm.SB.540_1;177.70;16.05;28.00;373.44;0.00;0;0.00;3.85;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.S_end__0.7 routing_vf_Node.Main.740.S__Node.Minor.540.S_end__0.7 fcd_vf_Node.Main.740.S__Node.Minor.540.S_end__0.7;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.0.N__Node.Minor.540.S_end__0.6;178.00;Edge.Main.EB.0-120_3;5.10;16.15;0.68;335.00;Edge.Minor.S_arm.SB.540_2;177.70;15.18;157.00;731.90;92.00;3;0.00;110.83;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__0.6 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__0.6 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__0.6;DEFAULT_VEHTYPE;0.97;
vf_Node.Main.740.S__Node.Minor.200.N_end__0.1;227.00;Edge.Main.WB.740-620_3;5.10;12.74;0.86;335.00;Edge.Minor.N_arm.NB.200_2;177.70;11.46;108.00;731.90;33.00;2;0.00;49.31;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.N_end__0.1 routing_vf_Node.Main.740.S__Node.Minor.200.N_end__0.1 fcd_vf_Node.Main.740.S__Node.Minor.200.N_end__0.1;DEFAULT_VEHTYPE;0.76;
vf_Node.Main.0.N__Node.Minor.200.S_end__0.8;260.00;Edge.Main.EB.0-120_3;5.10;14.95;0.37;336.00;Edge.Minor.S_arm.SB.200_2;177.70;14.25;76.00;391.41;41.00;1;0.00;48.34;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.S_end__0.8 routing_vf_Node.Main.0.N__Node.Minor.200.S_end__0.8 fcd_vf_Node.Main.0.N__Node.Minor.200.S_end__0.8;DEFAULT_VEHTYPE;0.90;
vf_Node.Main.740.S__Node.Minor.200.N_end__0.2;243.00;Edge.Main.WB.740-620_3;5.10;19.72;0.44;337.00;Edge.Minor.N_arm.NB.200_2;177.70;16.50;94.00;731.90;22.00;2;0.00;55.54;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.N_end__0.2 routing_vf_Node.Main.740.S__Node.Minor.200.N_end__0.2 fcd_vf_Node.Main.740.S__Node.Minor.200.N_end__0.2;DEFAULT_VEHTYPE;1.18;
vf_Node.Main.0.N__Node.Minor.540.S_end__0.7;203.00;Edge.Main.EB.0-120_3;5.10;14.58;0.76;338.00;Edge.Minor.S_arm.SB.540_2;177.70;13.37;135.00;731.90;63.00;3;0.00;84.03;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__0.7 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__0.7 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__0.7;DEFAULT_VEHTYPE;0.87;
vf_Node.Main.740.S__Node.Minor.200.N_end__0.3;283.00;Edge.Main.WB.740-620_3;5.10;15.44;1.61;338.00;Edge.Minor.N_arm.NB.200_2;177.70;14.65;55.00;731.90;0.00;0;0.00;7.83;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.N_end__0.3 routing_vf_Node.Main.740.S__Node.Minor.200.N_end__0.3 fcd_vf_Node.Main.740.S__Node.Minor.200.N_end__0.3;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.0.N__Node.Minor.200.S_end__0.9;301.00;Edge.Main.EB.0-120_3;5.10;14.49;0.06;338.00;Edge.Minor.S_arm.SB.200_2;177.70;13.78;37.00;391.41;1.00;1;0.00;9.07;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.S_end__0.9 routing_vf_Node.Main.0.N__Node.Minor.200.S_end__0.9 fcd_vf_Node.Main.0.N__Node.Minor.200.S_end__0.9;DEFAULT_VEHTYPE;0.87;
vf_Node.Main.0.N__Node.Minor.540.S_end__0.8;231.00;Edge.Main.EB.0-120_3;5.10;18.14;0.72;340.00;Edge.Minor.S_arm.SB.540_2;177.70;17.63;109.00;731.90;39.00;3;0.00;67.57;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__0.8 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__0.8 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__0.8;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.740.S__Node.Minor.280.S_end__0.4;295.00;Edge.Main.WB.740-620_1;5.10;16.00;0.32;341.00;Edge.Minor.S_arm.SB.280_1;177.70;15.07;46.00;640.03;0.00;0;0.00;4.96;1;tripinfo_vf_Node.Main.740.S__Node.Minor.280.S_end__0.4 routing_vf_Node.Main.740.S__Node.Minor.280.S_end__0.4 fcd_vf_Node.Main.740.S__Node.Minor.280.S_end__0.4;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.740.S__Node.Minor.540.N_end__0.12;311.00;Edge.Main.WB.740-620_3;5.10;14.57;0.32;341.00;Edge.Minor.N_arm.NB.540_2;177.70;14.14;30.00;391.41;0.00;0;0.00;1.65;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__0.12 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__0.12 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__0.12;DEFAULT_VEHTYPE;0.87;
vf_Node.Main.740.S__Node.Minor.200.N_end__0.4;289.00;Edge.Main.WB.740-620_3;5.10;12.21;0.93;342.00;Edge.Minor.N_arm.NB.200_2;177.70;14.17;53.00;731.90;0.00;0;0.00;3.31;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.N_end__0.4 routing_vf_Node.Main.740.S__Node.Minor.200.N_end__0.4 fcd_vf_Node.Main.740.S__Node.Minor.200.N_end__0.4;DEFAULT_VEHTYPE;0.90;
vf_Node.Main.740.S__Node.Minor.540.N_end__0.13;315.00;Edge.Main.WB.740-620_3;5.10;16.81;0.84;342.00;Edge.Minor.N_arm.NB.540_2;177.70;15.68;27.00;391.41;0.00;0;0.00;3.02;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__0.13 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__0.13 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__0.13;DEFAULT_VEHTYPE;1.01;
vf_Node.Main.740.S__Node.Minor.400.N_end__0.0;245.00;Edge.Main.WB.740-620_3;5.10;17.42;0.87;350.00;Edge.Minor.N_arm.NB.400_1;180.90;16.30;105.00;894.73;20.00;2;0.00;50.81;1;tripinfo_vf_Node.Main.740.S__Node.Minor.400.N_end__0.0 routing_vf_Node.Main.740.S__Node.Minor.400.N_end__0.0 fcd_vf_Node.Main.740.S__Node.Minor.400.N_end__0.0;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.34;230.00;Edge.Minor.N_arm.SB.200_1;5.10;16.72;0.35;354.00;Edge.Minor.S_arm.SB.200_1;177.70;15.83;124.00;395.01;94.00;1;0.00;100.24;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.34 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.34 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.34;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.36;233.00;Edge.Minor.N_arm.SB.200_2;5.10;19.09;0.57;354.00;Edge.Minor.S_arm.SB.200_2;177.70;19.03;121.00;395.01;92.00;1;0.00;99.46;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.36 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.36 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.36;DEFAULT_VEHTYPE;1.15;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.33;233.00;Edge.Minor.S_arm.NB.200_2;5.10;17.25;0.94;354.00;Edge.Minor.N_arm.NB.200_1;177.70;16.43;121.00;395.01;91.00;1;0.00;98.02;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.33 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.33 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.33;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.32;235.00;Edge.Minor.S_arm.NB.540_2;5.10;18.40;0.59;354.00;Edge.Minor.N_arm.NB.540_2;177.70;17.86;119.00;395.01;90.00;1;0.00;97.08;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.32 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.32 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.32;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.33;240.00;Edge.Minor.S_arm.NB.540_1;5.10;17.72;0.70;354.00;Edge.Minor.N_arm.NB.540_1;177.70;17.47;114.00;395.01;85.00;1;0.00;91.40;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.33 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.33 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.33;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.32;245.00;Edge.Minor.N_arm.SB.540_1;5.10;16.22;0.14;355.00;Edge.Minor.S_arm.SB.540_1;177.70;16.13;110.00;395.01;77.00;1;0.00;85.33;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.32 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.32 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.32;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.35;231.00;Edge.Minor.N_arm.SB.200_1;5.10;13.80;0.37;356.00;Edge.Minor.S_arm.SB.200_1;177.70;15.93;125.00;395.01;93.00;1;0.00;101.06;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.35 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.35 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.35;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.32;232.00;Edge.Minor.S_arm.NB.200_1;5.10;15.08;0.61;356.00;Edge.Minor.N_arm.NB.200_1;177.70;14.91;124.00;395.01;91.00;1;0.00;97.11;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.32 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.32 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.32;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.34;240.00;Edge.Minor.S_arm.NB.200_2;5.10;18.83;0.66;356.00;Edge.Minor.N_arm.NB.200_2;177.70;18.16;116.00;395.01;85.00;1;0.00;94.31;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.34 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.34 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.34;DEFAULT_VEHTYPE;1.13;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.34;247.00;Edge.Minor.S_arm.NB.540_1;5.10;17.73;0.32;356.00;Edge.Minor.N_arm.NB.540_2;177.70;16.74;109.00;395.01;79.00;1;0.00;86.28;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.34 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.34 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.34;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.33;248.00;Edge.Minor.N_arm.SB.540_2;5.10;17.06;0.64;356.00;Edge.Minor.S_arm.SB.540_2;177.70;16.26;108.00;395.01;77.00;1;0.00;84.42;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.33 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.33 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.33;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.S_end__Node.Main.0.S__0.7;238.00;Edge.Minor.S_arm.NB.200_1;5.10;14.17;1.00;358.00;Edge.Main.WB.120-0_1;112.00;13.23;120.00;373.13;85.00;1;0.00;92.47;1;tripinfo_vf_Node.Minor.200.S_end__Node.Main.0.S__0.7 routing_vf_Node.Minor.200.S_end__Node.Main.0.S__0.7 fcd_vf_Node.Minor.200.S_end__Node.Main.0.S__0.7;DEFAULT_VEHTYPE;0.85;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.37;267.00;Edge.Minor.N_arm.SB.200_1;5.10;15.53;0.06;358.00;Edge.Minor.S_arm.SB.200_2;177.70;14.55;91.00;395.01;57.00;1;0.00;64.89;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.37 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.37 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.37;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.N_end__Node.Main.740.N__0.7;236.00;Edge.Minor.N_arm.SB.540_1;5.10;17.41;0.22;359.00;Edge.Main.EB.620-740_1;112.00;17.30;123.00;373.13;89.00;2;0.00;100.69;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__0.7 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__0.7 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__0.7;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.35;255.00;Edge.Minor.N_arm.SB.540_2;5.10;17.06;0.72;359.00;Edge.Minor.S_arm.SB.540_2;177.70;16.90;104.00;395.01;72.00;1;0.00;80.17;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.35 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.35 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.35;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.37;256.00;Edge.Minor.S_arm.NB.200_2;5.10;15.48;0.31;359.00;Edge.Minor.N_arm.NB.200_2;177.70;14.84;103.00;395.01;69.00;1;0.00;77.37;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.37 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.37 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.37;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.35;256.00;Edge.Minor.S_arm.NB.540_1;5.10;15.60;0.99;359.00;Edge.Minor.N_arm.NB.540_1;177.70;14.98;103.00;395.01;71.00;1;0.00;77.46;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.35 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.35 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.35;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.36;256.00;Edge.Minor.S_arm.NB.540_2;5.10;16.49;0.34;359.00;Edge.Minor.N_arm.NB.540_2;177.70;15.84;103.00;395.01;69.00;1;0.00;78.17;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.36 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.36 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.36;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.340.N_end__Node.Minor.400.N_end__0.0;312.00;Edge.Minor.N_arm.SB.340_1;5.10;17.11;0.65;359.00;Edge.Minor.N_arm.NB.400_1;180.90;16.02;47.00;425.26;6.00;2;0.00;20.02;1;tripinfo_vf_Node.Minor.340.N_end__Node.Minor.400.N_end__0.0 routing_vf_Node.Minor.340.N_end__Node.Minor.400.N_end__0.0 fcd_vf_Node.Minor.340.N_end__Node.Minor.400.N_end__0.0;DEFAULT_VEHTYPE;1.03;
